street,num_opponents,pot_bb,facing_bet_bb,effective_stack_bb,allow_bluffs,equity,pot_odds,action
flop,1,48.19,6.28,105.05,0,0.3375,0.115293,CALL
flop,4,24.59,0.0,58.79,0,0.19375,0.0,CHECK
flop,2,78.1,10.04,96.01,0,0.2875,0.11391,CALL
turn,2,74.58,0.0,47.0,0,0.275,0.0,CHECK
turn,3,48.6,0.0,71.98,0,0.225,0.0,CHECK
preflop,3,74.43,0.0,137.01,0,0.1625,0.0,CHECK
preflop,2,64.79,20.99,86.93,0,0.2625,0.244696,CALL
flop,4,53.89,0.0,89.64,0,0.15,0.0,CHECK
flop,1,46.98,13.28,145.27,0,0.51875,0.220378,CALL
turn,2,8.04,0.0,37.61,0,0.6375,0.0,BET
preflop,1,55.68,6.23,40.65,0,0.46875,0.10063,CALL
preflop,2,38.01,0.0,132.79,0,0.38125,0.0,CHECK
river,2,48.84,12.39,111.63,0,0.01875,0.202352,FOLD
flop,4,14.88,2.89,43.14,0,0.31875,0.162634,CALL
turn,3,48.1,11.78,55.76,0,0.54375,0.196727,CALL
flop,4,56.1,0.0,147.65,0,0.09375,0.0,CHECK
turn,3,8.26,0.0,102.92,0,0.225,0.0,CHECK
turn,2,26.15,0.0,63.49,0,0.16875,0.0,CHECK
river,2,74.21,0.0,54.89,0,0.3625,0.0,CHECK
river,3,26.86,20.91,34.5,0,0.0,0.437722,FOLD
turn,3,34.29,28.21,117.31,0,0.59375,0.45136,CALL
flop,3,33.91,28.78,98.35,0,0.2625,0.459084,FOLD
preflop,2,13.45,0.0,53.46,0,0.25625,0.0,CHECK
flop,1,79.18,0.0,65.82,0,0.2,0.0,CHECK
river,3,67.78,26.58,138.02,0,0.25625,0.281687,FOLD
river,1,59.22,25.88,77.28,0,0.29375,0.304113,CALL
preflop,2,53.16,0.0,23.59,0,0.33125,0.0,CHECK
preflop,2,45.67,0.0,65.41,0,0.34375,0.0,CHECK
turn,3,14.33,9.67,22.81,0,0.4,0.402917,CALL
flop,2,79.32,0.0,87.51,0,0.68125,0.0,BET
flop,4,61.42,11.42,134.76,0,0.48125,0.156782,CALL
preflop,2,58.6,0.0,30.53,0,0.39375,0.0,CHECK
flop,3,52.93,24.24,76.2,0,0.1375,0.314112,FOLD
turn,3,44.3,0.0,101.01,0,0.11875,0.0,CHECK
flop,3,34.16,0.0,22.97,0,0.1375,0.0,CHECK
river,2,6.15,5.87,145.17,0,0.0625,0.488353,FOLD
turn,2,34.39,7.97,75.77,0,0.3875,0.188149,CALL
river,4,44.47,2.03,103.51,0,0.0,0.043656,FOLD
flop,1,39.3,0.0,65.92,0,0.3375,0.0,CHECK
turn,1,55.34,21.39,141.76,0,0.45625,0.27877,CALL
flop,1,13.61,0.0,82.78,0,0.6125,0.0,CHECK
preflop,4,2.72,1.42,143.42,0,0.175,0.342995,FOLD
turn,4,62.94,14.54,57.9,0,0.475,0.187661,CALL
turn,4,9.96,1.59,132.38,0,0.0375,0.137662,FOLD
turn,3,21.75,6.26,59.98,0,0.4,0.223492,CALL
river,4,35.56,1.84,112.73,0,0.23125,0.049198,CALL
preflop,2,29.96,8.56,71.38,0,0.4375,0.222222,CALL
preflop,2,76.55,0.0,109.76,0,0.275,0.0,CHECK
flop,4,73.81,0.0,147.59,0,0.10625,0.0,CHECK
preflop,4,53.12,24.58,112.03,0,0.29375,0.316345,FOLD
turn,4,16.76,4.08,119.31,0,0.0375,0.195777,FOLD
river,2,74.44,0.0,140.91,0,0.0625,0.0,CHECK
turn,2,32.03,0.0,140.04,0,0.64375,0.0,BET
flop,3,67.8,5.14,25.4,0,0.475,0.070469,CALL
preflop,1,2.72,1.27,133.35,0,0.63125,0.318296,CALL
preflop,3,16.22,0.0,100.38,0,0.13125,0.0,CHECK
turn,1,4.2,0.0,48.05,0,0.53125,0.0,CHECK
preflop,3,74.04,15.15,140.71,0,0.20625,0.169862,CALL
turn,3,50.04,1.36,139.58,0,0.58125,0.026459,CALL
river,3,60.63,0.0,79.96,0,0.0,0.0,CHECK
flop,1,22.53,0.0,137.88,0,0.8375,0.0,BET
river,1,27.98,12.29,96.72,0,0.24375,0.30519,FOLD
river,4,71.12,10.81,123.23,0,0.30625,0.131942,CALL
river,2,60.44,0.0,39.54,0,0.2,0.0,CHECK
turn,1,43.29,0.0,23.42,0,0.18125,0.0,CHECK
river,1,58.72,33.9,59.53,0,0.89375,0.366012,RAISE
flop,2,23.3,0.0,62.38,0,0.2,0.0,CHECK
turn,3,17.9,13.06,96.65,0,0.125,0.421835,FOLD
turn,2,61.37,0.0,26.33,0,0.04375,0.0,CHECK
flop,2,44.55,23.47,78.35,0,0.3375,0.345046,CALL
flop,1,71.24,16.06,121.8,0,0.3625,0.183963,CALL
turn,4,4.53,0.0,120.51,0,0.06875,0.0,CHECK
flop,1,27.97,0.0,149.31,0,0.54375,0.0,CHECK
river,1,31.14,0.0,35.61,0,0.925,0.0,BET
river,3,9.58,0.0,29.5,0,0.0,0.0,CHECK
preflop,4,5.81,0.0,82.95,0,0.18125,0.0,CHECK
flop,3,37.79,17.43,147.7,0,0.1125,0.315647,FOLD
turn,2,58.9,27.25,50.07,0,0.7375,0.316309,RAISE
river,2,21.13,0.0,135.49,0,0.0,0.0,CHECK
preflop,3,13.18,0.81,146.82,0,0.275,0.057898,CALL
preflop,3,49.85,0.0,105.43,0,0.1,0.0,CHECK
preflop,1,21.21,0.0,59.4,0,0.60625,0.0,CHECK
turn,2,60.62,0.0,37.96,0,0.03125,0.0,CHECK
turn,3,11.75,0.0,94.91,0,0.475,0.0,CHECK
flop,1,41.32,23.94,87.02,0,0.65,0.36684,RAISE
turn,3,57.46,0.0,86.47,0,0.23125,0.0,CHECK
preflop,3,57.65,0.0,41.68,0,0.20625,0.0,CHECK
flop,3,72.74,30.2,53.65,0,0.35,0.293375,CALL
preflop,1,66.95,0.0,131.46,0,0.53125,0.0,CHECK
flop,4,47.59,0.0,91.09,0,0.2375,0.0,CHECK
river,1,36.85,0.0,145.9,0,0.19375,0.0,CHECK
flop,3,24.13,12.11,54.58,0,0.075,0.334161,FOLD
flop,2,28.32,21.53,90.1,0,0.175,0.431896,FOLD
preflop,3,41.58,0.0,49.18,0,0.39375,0.0,CHECK
turn,4,54.75,6.11,36.85,0,0.0375,0.100394,FOLD
preflop,4,10.33,0.0,64.76,0,0.1875,0.0,CHECK
turn,1,23.77,17.56,33.06,0,0.15,0.424873,FOLD
river,2,14.27,16.4,59.76,0,0.175,0.534724,FOLD
flop,4,71.83,0.0,92.23,0,0.14375,0.0,CHECK
flop,4,16.04,8.44,80.5,0,0.05625,0.344771,FOLD
preflop,1,59.88,7.24,33.85,0,0.4125,0.107867,CALL
flop,1,27.79,2.07,141.81,0,0.59375,0.069324,CALL
preflop,1,20.79,0.0,74.39,0,0.40625,0.0,CHECK
turn,2,66.39,0.0,59.78,0,0.53125,0.0,CHECK
river,3,28.26,0.0,49.52,0,0.0,0.0,CHECK
turn,1,54.31,0.0,58.64,0,0.26875,0.0,CHECK
river,2,77.11,0.0,99.14,0,0.225,0.0,CHECK
preflop,3,60.96,12.06,44.43,0,0.21875,0.16516,CALL
turn,3,41.73,3.61,32.84,0,0.10625,0.079621,CALL
preflop,3,29.41,28.68,138.37,0,0.16875,0.493717,FOLD
flop,3,67.2,11.56,91.83,0,0.125,0.146775,FOLD
turn,2,23.36,7.89,57.95,0,0.81875,0.25248,RAISE
preflop,3,59.59,33.08,118.92,0,0.16875,0.356966,FOLD
turn,4,77.83,11.09,99.09,0,0.18125,0.124719,CALL
river,3,3.21,2.95,138.73,0,0.08125,0.478896,FOLD
turn,3,57.64,17.96,116.33,0,0.025,0.237566,FOLD
preflop,2,66.06,0.0,28.68,0,0.45625,0.0,CHECK
river,4,42.54,29.12,141.09,0,0.0,0.406363,FOLD
preflop,1,25.39,0.0,84.94,0,0.34375,0.0,CHECK
flop,1,7.25,6.34,38.34,0,0.525,0.466519,CALL
flop,1,38.3,11.77,111.42,0,0.28125,0.235071,CALL
preflop,2,12.99,0.0,133.04,0,0.39375,0.0,CHECK
turn,2,31.02,0.0,53.83,0,0.125,0.0,CHECK
river,1,34.55,0.0,96.22,0,0.5625,0.0,CHECK
turn,4,5.93,4.55,133.6,0,0.7375,0.43416,RAISE
river,1,48.48,28.86,129.57,0,0.24375,0.373157,FOLD
turn,1,25.62,2.77,32.18,0,0.23125,0.09757,CALL
turn,1,18.02,10.71,62.49,0,0.6,0.372781,CALL
river,1,23.8,0.0,123.07,0,0.325,0.0,CHECK
river,1,62.61,27.65,119.15,0,0.325,0.306337,CALL
turn,3,50.11,8.89,115.81,0,0.225,0.150678,CALL
river,1,19.44,7.54,92.49,0,0.925,0.279466,RAISE
turn,4,6.69,0.0,90.04,0,0.0875,0.0,CHECK
flop,4,30.36,0.0,76.61,0,0.16875,0.0,CHECK
river,1,16.04,0.0,115.77,0,0.83125,0.0,BET
flop,2,28.05,0.0,138.19,0,0.20625,0.0,CHECK
preflop,4,76.84,0.0,97.96,0,0.31875,0.0,CHECK
flop,1,48.8,0.0,86.32,0,0.4125,0.0,CHECK
flop,4,58.35,12.68,143.04,0,0.15625,0.178516,FOLD
preflop,3,77.51,0.0,31.41,0,0.175,0.0,CHECK
preflop,3,77.91,0.0,23.2,0,0.2,0.0,CHECK
preflop,3,15.89,0.0,148.88,0,0.2625,0.0,CHECK
preflop,3,4.19,0.0,124.83,0,0.1375,0.0,CHECK
preflop,1,54.56,0.0,149.32,0,0.5625,0.0,CHECK
flop,3,54.93,29.85,78.04,0,0.225,0.352088,FOLD
river,1,19.08,0.0,83.28,0,1.0,0.0,BET
turn,2,33.94,0.0,93.74,0,0.88125,0.0,BET
river,2,58.88,14.91,135.75,0,0.15,0.20206,FOLD
preflop,2,45.4,0.0,122.3,0,0.4875,0.0,CHECK
preflop,3,71.48,27.2,108.66,0,0.1375,0.275638,FOLD
turn,1,42.91,23.7,41.29,0,0.5375,0.355802,CALL
turn,4,67.57,0.0,93.58,0,0.05,0.0,CHECK
turn,1,67.42,0.0,115.46,0,0.21875,0.0,CHECK
turn,4,8.21,1.25,65.71,0,0.14375,0.132135,CALL
preflop,2,18.04,9.66,87.82,0,0.275,0.348736,FOLD
flop,1,77.07,13.02,47.46,0,0.34375,0.144522,CALL
river,1,79.64,10.66,113.61,0,0.46875,0.118051,CALL
river,1,43.87,6.21,49.16,0,0.15,0.124002,CALL
flop,2,77.1,0.0,143.19,0,0.1875,0.0,CHECK
flop,4,18.93,0.0,128.43,0,0.6125,0.0,CHECK
preflop,1,69.64,0.0,97.47,0,0.5125,0.0,CHECK
preflop,2,25.31,0.0,101.9,0,0.275,0.0,CHECK
turn,2,18.69,16.29,41.96,0,0.26875,0.465695,FOLD
turn,1,4.53,2.77,71.24,0,0.96875,0.379452,RAISE
turn,3,50.58,10.33,43.32,0,0.1,0.169594,FOLD
preflop,2,7.73,5.55,107.49,0,0.3125,0.417922,FOLD
river,3,20.42,23.25,103.37,0,0.64375,0.532402,CALL
river,4,25.38,0.0,116.48,0,0.025,0.0,CHECK
turn,4,76.36,1.17,67.16,0,0.0375,0.015091,CALL
turn,3,38.77,0.0,131.08,0,0.0375,0.0,CHECK
turn,2,59.33,0.0,82.35,0,0.63125,0.0,BET
preflop,3,43.35,0.0,116.98,0,0.3125,0.0,CHECK
turn,1,5.51,2.74,58.22,0,0.3125,0.332121,CALL
turn,1,65.87,0.0,66.85,0,0.5875,0.0,CHECK
preflop,1,68.49,0.0,121.88,0,0.7625,0.0,BET
river,3,58.05,21.34,47.3,0,0.0,0.2688,FOLD
flop,2,75.84,33.61,90.65,0,0.33125,0.307081,CALL
preflop,1,38.31,3.48,134.31,0,0.475,0.083274,CALL
turn,3,65.19,13.73,46.3,0,0.1625,0.173974,CALL
turn,4,30.28,10.64,47.34,0,0.05625,0.26002,FOLD
turn,3,68.76,24.14,85.03,0,0.15,0.259849,FOLD
flop,4,33.3,0.0,34.72,0,0.2,0.0,CHECK
flop,1,75.75,0.0,40.82,0,0.29375,0.0,CHECK
river,2,65.37,22.72,86.24,0,0.35625,0.257918,CALL
preflop,3,78.61,20.62,86.42,0,0.19375,0.2078,CALL
river,1,10.33,4.03,113.17,0,0.08125,0.280641,FOLD
flop,2,16.1,14.1,43.99,0,0.6125,0.466887,CALL
flop,3,3.22,2.35,107.63,0,0.125,0.421903,FOLD
flop,2,43.28,29.44,93.93,0,0.24375,0.40484,FOLD
preflop,2,25.19,17.75,128.77,0,0.21875,0.413367,FOLD
preflop,3,23.45,0.0,28.72,0,0.15625,0.0,CHECK
river,2,44.2,28.26,25.4,0,0.8,0.390008,RAISE
turn,3,48.61,11.96,89.8,0,0.025,0.197457,FOLD
turn,1,34.98,31.87,110.38,0,0.775,0.476739,RAISE
flop,3,49.82,5.11,105.46,0,0.15,0.093027,CALL
river,3,40.68,7.8,103.68,0,0.225,0.160891,CALL
preflop,1,37.23,12.01,132.42,0,0.4625,0.243907,CALL
flop,4,10.47,1.19,43.69,0,0.10625,0.102058,CALL
preflop,4,77.85,5.61,65.33,0,0.15,0.067218,CALL
preflop,4,49.51,0.0,27.07,0,0.3,0.0,CHECK
turn,2,29.71,3.79,96.72,0,0.1375,0.113134,CALL
river,3,56.35,5.4,109.83,0,0.75,0.087449,RAISE
turn,1,2.66,0.82,54.83,0,0.45,0.235632,CALL
turn,1,16.66,0.0,111.72,0,0.30625,0.0,CHECK
flop,2,19.1,0.0,31.14,0,0.19375,0.0,CHECK
flop,4,66.58,0.0,54.54,0,0.23125,0.0,CHECK
turn,4,7.35,8.11,116.14,0,0.0375,0.52458,FOLD
river,4,64.68,0.0,134.91,0,0.0,0.0,CHECK
flop,2,30.14,10.71,106.45,0,0.4,0.262179,CALL
turn,4,9.26,0.0,130.52,0,0.04375,0.0,CHECK
river,4,17.6,17.77,112.86,0,0.0,0.502403,FOLD
flop,3,47.77,0.0,94.94,0,0.35,0.0,CHECK
flop,3,71.07,5.95,34.36,0,0.15625,0.077253,CALL
river,3,24.75,0.0,140.04,0,0.05,0.0,CHECK
turn,2,2.36,0.0,49.37,0,0.3125,0.0,CHECK
preflop,4,4.83,5.64,54.42,0,0.275,0.538682,FOLD
river,2,9.72,6.57,117.64,0,0.0125,0.403315,FOLD
flop,1,71.05,26.25,133.08,0,0.9125,0.269784,RAISE
river,3,30.61,0.0,75.38,0,0.00625,0.0,CHECK
river,3,13.42,1.32,37.16,0,0.43125,0.089552,CALL
river,3,37.66,0.0,67.79,0,0.0,0.0,CHECK
flop,4,17.62,0.0,79.09,0,0.05625,0.0,CHECK
river,2,68.98,0.0,99.61,0,0.14375,0.0,CHECK
river,1,78.53,32.64,93.61,0,0.3625,0.293604,CALL
river,1,63.69,12.72,81.89,0,0.0,0.16647,FOLD
turn,2,79.81,26.42,147.96,0,0.08125,0.248706,FOLD
river,3,44.33,16.49,119.25,0,0.45625,0.271128,CALL
preflop,1,65.14,0.0,100.97,0,0.625,0.0,BET
river,3,79.04,14.92,50.85,0,0.0,0.158791,FOLD
river,1,10.2,7.5,88.53,0,0.475,0.423729,CALL
flop,2,77.47,13.49,88.27,0,0.825,0.148307,RAISE
preflop,1,4.9,2.9,138.25,0,0.4125,0.371795,CALL
turn,2,23.77,0.0,70.18,0,0.3,0.0,CHECK
flop,3,47.12,14.55,106.36,0,0.81875,0.235933,RAISE
preflop,1,75.52,0.0,117.88,0,0.78125,0.0,BET
preflop,4,52.45,16.16,74.24,0,0.14375,0.235534,FOLD
preflop,2,77.42,27.01,73.62,0,0.36875,0.258642,CALL
flop,2,66.95,0.0,130.01,0,0.2125,0.0,CHECK
preflop,1,40.97,26.66,70.69,0,0.525,0.394204,CALL
turn,1,65.21,1.22,105.27,0,0.275,0.018365,CALL
turn,4,24.8,2.66,147.09,0,0.04375,0.096868,FOLD
turn,2,6.77,3.3,34.68,0,0.0875,0.327706,FOLD
river,1,55.78,0.0,68.37,0,0.45625,0.0,CHECK
river,3,61.55,0.0,96.74,0,0.0125,0.0,CHECK
flop,2,62.83,27.72,132.12,0,0.3875,0.306129,CALL
turn,1,42.67,0.0,62.36,0,0.16875,0.0,CHECK
flop,4,68.53,10.54,97.05,0,0.65,0.1333,RAISE
flop,1,34.96,0.0,37.09,0,0.43125,0.0,CHECK
river,4,12.45,0.0,127.18,0,0.74375,0.0,BET
flop,4,52.56,0.0,46.34,0,0.21875,0.0,CHECK
river,2,61.22,0.0,110.01,0,0.8,0.0,BET
flop,2,76.42,28.28,98.3,0,0.225,0.270105,FOLD
preflop,2,46.7,0.0,64.52,0,0.2125,0.0,CHECK
preflop,4,25.37,0.0,38.55,0,0.625,0.0,BET
preflop,2,49.72,12.29,35.06,0,0.40625,0.198194,CALL
flop,3,47.14,19.2,50.66,0,0.39375,0.289418,CALL
flop,2,54.38,13.02,111.11,0,0.14375,0.193175,FOLD
preflop,3,59.86,4.98,139.95,0,0.3875,0.076804,CALL
preflop,4,62.99,0.0,102.42,0,0.10625,0.0,CHECK
preflop,1,45.79,0.0,58.31,0,0.45625,0.0,CHECK
river,3,72.77,15.38,148.21,0,0.0,0.174475,FOLD
preflop,2,45.79,10.89,46.13,0,0.2625,0.192131,CALL
river,3,5.56,0.62,22.04,0,0.30625,0.100324,CALL
turn,4,49.23,18.82,77.14,0,0.26875,0.276561,CALL
flop,1,2.6,2.89,110.45,0,0.81875,0.526412,RAISE
preflop,2,73.45,34.97,63.33,0,0.43125,0.322542,CALL
preflop,3,59.01,0.0,107.33,0,0.5,0.0,CHECK
turn,4,30.55,29.46,51.5,0,0.125,0.490918,FOLD
turn,3,27.81,30.36,43.67,0,0.05,0.521919,FOLD
flop,2,67.45,24.37,59.13,0,0.26875,0.265411,CALL
river,1,48.73,33.62,96.53,0,0.3625,0.408257,FOLD
preflop,3,51.66,7.9,85.07,0,0.2375,0.132639,CALL
preflop,2,48.73,31.82,38.94,0,0.2625,0.395034,FOLD
preflop,3,5.23,4.81,63.08,0,0.36875,0.479084,FOLD
flop,3,6.69,4.1,149.07,0,0.6125,0.379981,CALL
preflop,1,68.45,5.25,101.67,0,0.58125,0.071235,CALL
turn,2,32.76,0.0,76.57,0,0.2875,0.0,CHECK
turn,2,67.84,9.41,137.71,0,0.975,0.121812,RAISE
turn,2,76.36,16.38,148.0,0,0.80625,0.176623,RAISE
river,2,79.24,15.54,108.87,0,0.425,0.163959,CALL
preflop,3,70.32,28.09,78.02,0,0.2125,0.285438,FOLD
turn,4,37.13,26.26,126.16,0,0.425,0.414261,CALL
turn,3,13.83,8.25,30.66,0,0.075,0.373641,FOLD
turn,4,7.67,5.52,54.47,0,0.20625,0.418499,FOLD
river,4,31.32,0.0,110.62,0,0.00625,0.0,CHECK
river,4,28.15,25.33,28.38,0,0.70625,0.473635,RAISE
preflop,3,78.0,19.05,24.86,0,0.25625,0.196291,CALL
turn,2,77.48,0.0,138.59,0,0.29375,0.0,CHECK
river,1,13.09,3.65,144.36,0,0.11875,0.218041,FOLD
preflop,2,28.46,28.2,83.09,0,0.275,0.497706,FOLD
river,4,30.29,28.79,90.38,0,0.0,0.487305,FOLD
preflop,1,28.74,29.96,83.01,0,0.65,0.510392,RAISE
preflop,4,9.07,2.2,134.73,0,0.24375,0.195209,CALL
turn,4,47.22,0.0,36.02,0,0.4625,0.0,CHECK
river,2,65.38,0.0,60.0,0,0.175,0.0,CHECK
preflop,1,52.33,0.0,104.29,0,0.5875,0.0,CHECK
turn,1,70.09,0.0,109.77,0,0.6875,0.0,BET
flop,1,57.81,16.87,86.35,0,0.9,0.225897,RAISE
preflop,4,49.83,21.11,57.68,0,0.14375,0.297575,FOLD
turn,1,30.56,12.86,70.47,0,0.44375,0.296177,CALL
river,3,7.92,7.47,101.2,0,0.0,0.48538,FOLD
preflop,1,35.42,0.0,127.76,0,0.66875,0.0,BET
flop,2,24.39,19.98,136.25,0,0.1875,0.450304,FOLD
river,4,36.94,2.03,92.7,0,0.0,0.052091,FOLD
turn,3,20.14,0.0,36.42,0,0.45,0.0,CHECK
river,1,70.01,0.0,29.29,0,0.95625,0.0,BET
flop,1,76.05,9.45,105.87,0,0.3,0.110526,CALL
turn,2,47.63,12.37,106.13,0,0.65,0.206167,RAISE
turn,4,66.28,0.0,60.4,0,0.34375,0.0,CHECK
preflop,1,53.15,21.44,66.21,0,0.7625,0.287438,RAISE
turn,4,15.05,13.08,91.32,0,0.4375,0.464984,FOLD
turn,1,5.47,0.0,58.05,0,0.1625,0.0,CHECK
flop,3,5.61,0.78,129.62,0,0.11875,0.122066,CALL
preflop,4,44.09,32.11,84.25,0,0.2375,0.421391,FOLD
preflop,3,51.62,15.64,107.21,0,0.225,0.23253,CALL
preflop,1,66.45,0.0,95.94,0,0.49375,0.0,CHECK
flop,1,12.49,4.28,94.73,0,0.71875,0.255218,RAISE
flop,2,70.31,0.0,106.12,0,0.325,0.0,CHECK
preflop,4,78.98,21.67,92.03,0,0.16875,0.215301,FOLD
preflop,1,42.68,0.0,65.11,0,0.39375,0.0,CHECK
turn,2,5.36,1.68,124.72,0,0.35,0.238636,CALL
preflop,4,14.57,0.0,88.86,0,0.0625,0.0,CHECK
river,2,72.14,33.52,101.1,0,0.24375,0.317244,FOLD
flop,4,24.07,8.24,85.55,0,0.10625,0.255029,FOLD
preflop,3,11.26,0.0,119.98,0,0.15,0.0,CHECK
flop,3,27.75,0.0,57.38,0,0.1125,0.0,CHECK
flop,1,30.7,28.22,62.4,0,0.9125,0.478955,RAISE
flop,2,31.41,0.0,34.5,0,0.53125,0.0,CHECK
river,2,73.77,7.07,27.41,0,0.56875,0.087457,CALL
preflop,4,76.1,19.22,106.26,0,0.21875,0.201637,CALL
preflop,2,27.99,0.0,36.63,0,0.31875,0.0,CHECK
flop,2,8.8,6.5,108.57,0,0.10625,0.424837,FOLD
turn,1,25.62,15.75,114.59,0,0.50625,0.380711,CALL
flop,4,23.81,0.0,86.42,0,0.28125,0.0,CHECK
preflop,2,41.03,14.46,37.93,0,0.2375,0.260587,FOLD
river,2,4.1,0.0,148.47,0,0.0,0.0,CHECK
turn,3,39.45,0.0,57.4,0,0.025,0.0,CHECK
turn,4,25.83,26.3,27.43,0,0.0,0.504508,FOLD
preflop,4,39.85,15.24,87.31,0,0.15625,0.276638,FOLD
preflop,1,17.14,3.59,131.64,0,0.375,0.173179,CALL
turn,4,58.45,16.07,118.59,0,0.1875,0.215647,FOLD
river,4,16.82,10.75,126.93,0,0.0,0.389917,FOLD
preflop,4,76.55,0.0,87.33,0,0.13125,0.0,CHECK
flop,1,70.78,5.72,34.48,0,0.29375,0.074771,CALL
river,1,37.11,17.37,143.21,0,0.08125,0.318833,FOLD
river,2,21.83,8.42,98.18,0,0.05,0.278347,FOLD
river,4,77.83,0.0,57.39,0,0.90625,0.0,BET
turn,4,71.38,0.0,50.15,0,0.0,0.0,CHECK
river,3,6.87,5.43,58.31,0,0.0,0.441463,FOLD
turn,3,16.36,8.19,85.36,0,0.1,0.333605,FOLD
preflop,2,67.14,25.43,29.59,0,0.46875,0.274711,CALL
preflop,1,43.53,7.4,144.9,0,0.525,0.145297,CALL
river,3,70.9,0.0,86.49,0,0.1875,0.0,CHECK
river,3,11.76,11.87,101.17,0,0.41875,0.502328,FOLD
river,1,63.96,0.0,49.19,0,0.625,0.0,BET
preflop,3,22.14,0.0,103.44,0,0.25,0.0,CHECK
river,3,37.52,0.0,138.37,0,0.025,0.0,CHECK
river,2,15.32,5.9,25.45,0,0.05625,0.27804,FOLD
flop,2,75.3,17.53,80.2,0,0.525,0.18884,CALL
flop,3,21.94,17.46,78.72,0,0.15,0.443147,FOLD
turn,3,64.35,8.08,65.37,0,0.3125,0.111556,CALL
flop,4,5.1,1.05,102.62,0,0.49375,0.170732,CALL
flop,3,63.06,0.0,138.41,0,0.25625,0.0,CHECK
river,3,45.23,0.0,22.81,0,0.08125,0.0,CHECK
river,2,34.79,32.52,120.28,0,0.3,0.483138,FOLD
turn,3,12.62,7.73,52.4,0,0.25,0.379853,FOLD
turn,1,20.98,0.0,91.96,0,0.3875,0.0,CHECK
river,2,25.44,0.0,37.89,0,0.63125,0.0,BET
preflop,4,62.84,0.0,49.57,0,0.0625,0.0,CHECK
turn,4,58.1,0.89,116.19,0,0.00625,0.015087,CALL
river,3,60.54,0.0,135.06,0,0.9875,0.0,BET
river,2,18.78,0.0,112.68,0,0.3875,0.0,CHECK
river,2,21.86,0.0,117.88,0,0.56875,0.0,CHECK
river,1,63.19,0.0,28.27,0,0.525,0.0,CHECK
turn,3,23.78,10.2,88.77,0,0.975,0.300177,RAISE
flop,2,60.17,2.24,57.43,0,0.3,0.035892,CALL
flop,2,4.9,0.0,60.33,0,0.225,0.0,CHECK
flop,2,43.08,4.97,38.1,0,0.14375,0.103434,CALL
river,3,69.37,10.61,64.66,0,0.025,0.132658,FOLD
flop,4,44.62,0.0,93.17,0,0.225,0.0,CHECK
flop,4,68.28,0.0,85.74,0,0.1875,0.0,CHECK
flop,3,23.61,0.0,98.84,0,0.23125,0.0,CHECK
flop,1,68.37,17.26,51.45,0,0.29375,0.201565,CALL
preflop,3,11.92,0.0,93.05,0,0.2625,0.0,CHECK
turn,1,66.4,5.63,95.6,0,0.5125,0.078162,CALL
flop,3,60.74,0.0,52.16,0,0.14375,0.0,CHECK
turn,2,72.85,0.0,149.65,0,0.125,0.0,CHECK
preflop,2,78.07,0.0,25.86,0,0.30625,0.0,CHECK
turn,1,20.24,0.0,44.63,0,0.55,0.0,CHECK
turn,2,58.85,0.0,38.84,0,0.1375,0.0,CHECK
river,1,2.68,0.0,62.33,0,0.8,0.0,BET
preflop,2,42.66,34.3,100.66,0,0.21875,0.445686,FOLD
preflop,4,51.89,0.0,57.35,0,0.11875,0.0,CHECK
flop,4,58.66,5.65,92.19,0,0.05,0.087856,FOLD
river,4,33.37,0.0,86.38,0,0.11875,0.0,CHECK
turn,1,20.84,0.0,113.45,0,0.09375,0.0,CHECK
preflop,3,34.03,10.38,50.08,0,0.2375,0.233731,CALL
flop,1,16.55,5.96,108.93,0,0.59375,0.264771,CALL
flop,2,15.86,6.22,144.15,0,0.6875,0.281703,RAISE
preflop,1,51.36,0.0,39.02,0,0.65625,0.0,BET
preflop,2,34.85,12.92,140.63,0,0.325,0.270463,CALL
flop,4,2.52,0.0,37.44,0,0.075,0.0,CHECK
river,1,4.22,2.38,91.82,0,0.275,0.360606,FOLD
preflop,4,34.61,28.25,56.73,0,0.3,0.449411,FOLD
preflop,4,72.49,12.27,79.78,0,0.21875,0.144762,CALL
river,1,29.56,0.0,38.16,0,0.5625,0.0,CHECK
river,4,24.03,21.28,96.5,0,0.0,0.469653,FOLD
flop,4,57.58,20.35,122.8,0,0.1625,0.261132,FOLD
turn,1,77.18,34.49,71.32,0,0.2,0.308856,FOLD
turn,1,27.65,0.0,62.07,0,0.425,0.0,CHECK
flop,3,47.02,22.93,148.38,0,0.10625,0.327806,FOLD
flop,4,59.49,21.45,135.17,0,0.15,0.265011,FOLD
preflop,3,41.77,0.0,120.84,0,0.25,0.0,CHECK
flop,1,53.77,0.0,47.06,0,0.90625,0.0,BET
turn,3,14.24,6.48,62.7,0,0.38125,0.312741,CALL
preflop,3,35.41,0.0,115.65,0,0.14375,0.0,CHECK
turn,1,65.02,30.3,149.67,0,0.3125,0.317877,CALL
preflop,1,22.41,0.0,26.98,0,0.43125,0.0,CHECK
turn,1,19.53,4.27,133.58,0,0.88125,0.179412,RAISE
flop,4,34.61,0.0,87.4,0,0.68125,0.0,BET
turn,3,20.94,3.15,113.32,0,0.10625,0.13076,FOLD
river,1,50.48,4.98,36.0,0,0.05625,0.089794,FOLD
river,4,9.35,0.0,25.06,0,0.0,0.0,CHECK
river,1,7.77,5.49,142.75,0,0.4125,0.414027,CALL
